LAMMPS data file. CGCMM style. atom_style atomic generated by VMD/TopoTools v1.8 on Tue Mar 04 23:23:26 -0500 2025
 4028 atoms
 0 bonds
 0 angles
 0 dihedrals
 0 impropers
 1 atom types
 0 bond types
 0 angle types
 0 dihedral types
 0 improper types
 0.000000 140.000000  xlo xhi
 0.000000 140.000000  ylo yhi
 0.000000 140.000000  zlo zhi

# Pair Coeffs
#
# 1  AL3

 Masses

 1 26.981539 # AL3

 Atoms # atomic

502 1 57.882999 61.922001 67.980003 # AL3
503 1 55.862999 59.903000 72.019997 # AL3
504 1 55.862999 61.922001 74.039001 # AL3
505 1 57.882999 59.903000 74.039001 # AL3
506 1 57.882999 61.922001 72.019997 # AL3
507 1 55.862999 59.903000 76.057999 # AL3
508 1 55.862999 61.922001 78.078003 # AL3
509 1 57.882999 59.903000 78.078003 # AL3
510 1 57.882999 61.922001 76.057999 # AL3
511 1 55.862999 59.903000 80.097000 # AL3
512 1 55.862999 61.922001 82.116997 # AL3
513 1 57.882999 59.903000 82.116997 # AL3
514 1 57.882999 61.922001 80.097000 # AL3
515 1 55.862999 59.903000 84.137001 # AL3
516 1 55.862999 61.922001 86.155998 # AL3
517 1 57.882999 59.903000 86.155998 # AL3
518 1 57.882999 61.922001 84.137001 # AL3
519 1 57.882999 61.922001 88.176003 # AL3
520 1 55.862999 65.960999 49.805000 # AL3
521 1 57.882999 63.942001 49.805000 # AL3
522 1 55.862999 63.942001 51.823997 # AL3
523 1 55.862999 65.960999 53.844002 # AL3
524 1 57.882999 63.942001 53.844002 # AL3
525 1 57.882999 65.960999 51.823997 # AL3
526 1 55.862999 63.942001 55.862999 # AL3
527 1 55.862999 65.960999 57.882999 # AL3
528 1 57.882999 63.942001 57.882999 # AL3
529 1 57.882999 65.960999 55.862999 # AL3
530 1 55.862999 63.942001 59.903000 # AL3
531 1 55.862999 65.960999 61.922001 # AL3
532 1 57.882999 63.942001 61.922001 # AL3
533 1 57.882999 65.960999 59.903000 # AL3
